ric,company_name,name_bhrc,company_id,url_bhrc,category,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026
AV.L,Aviva PLC,Aviva,755486,https://www.business-humanrights.org/en/companies/aviva/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AV.L,Aviva PLC,Aviva,755486,https://www.business-humanrights.org/en/companies/aviva/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
AXAF.PA,AXA SA,AXA,755547,https://www.business-humanrights.org/en/companies/axa/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
AXAF.PA,AXA SA,AXA,755547,https://www.business-humanrights.org/en/companies/axa/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AXAF.PA,AXA SA,AXA,755547,https://www.business-humanrights.org/en/companies/axa/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
AXFO.ST,Axfood AB,Axfood,755658,https://www.business-humanrights.org/en/companies/axfood/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AXFO.ST,Axfood AB,Axfood,755658,https://www.business-humanrights.org/en/companies/axfood/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AXFO.ST,Axfood AB,Axfood,755658,https://www.business-humanrights.org/en/companies/axfood/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AZMT.MI,Azimut Holding SpA,Azimut Group,764592,https://www.business-humanrights.org/en/companies/azimut-group/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AZMT.MI,Azimut Holding SpA,Azimut Group,764592,https://www.business-humanrights.org/en/companies/azimut-group/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AZMT.MI,Azimut Holding SpA,Azimut Group,764592,https://www.business-humanrights.org/en/companies/azimut-group/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AZN.L,AstraZeneca PLC,AstraZeneca,755462,https://www.business-humanrights.org/en/companies/astrazeneca/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AZN.L,AstraZeneca PLC,AstraZeneca,755462,https://www.business-humanrights.org/en/companies/astrazeneca/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AZN.L,AstraZeneca PLC,AstraZeneca,755462,https://www.business-humanrights.org/en/companies/astrazeneca/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BAB.L,Babcock International Group PLC,Babcock International Group PLC,903255,https://www.business-humanrights.org/en/companies/babcock-international-group-plc/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BAB.L,Babcock International Group PLC,Babcock International Group PLC,903255,https://www.business-humanrights.org/en/companies/babcock-international-group-plc/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BAB.L,Babcock International Group PLC,Babcock International Group PLC,903255,https://www.business-humanrights.org/en/companies/babcock-international-group-plc/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BAER.S,Julius Baer Gruppe AG,Julius Baer,760719,https://www.business-humanrights.org/en/companies/julius-baer/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BAER.S,Julius Baer Gruppe AG,Julius Baer,760719,https://www.business-humanrights.org/en/companies/julius-baer/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BAER.S,Julius Baer Gruppe AG,Julius Baer,760719,https://www.business-humanrights.org/en/companies/julius-baer/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BAES.L,BAE Systems PLC,BAE Systems,755900,https://www.business-humanrights.org/en/companies/bae-systems/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BAES.L,BAE Systems PLC,BAE Systems,755900,https://www.business-humanrights.org/en/companies/bae-systems/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BAES.L,BAE Systems PLC,BAE Systems,755900,https://www.business-humanrights.org/en/companies/bae-systems/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0
BALF.L,Balfour Beatty PLC,Balfour Beatty,755918,https://www.business-humanrights.org/en/companies/balfour-beatty/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BALF.L,Balfour Beatty PLC,Balfour Beatty,755918,https://www.business-humanrights.org/en/companies/balfour-beatty/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BALF.L,Balfour Beatty PLC,Balfour Beatty,755918,https://www.business-humanrights.org/en/companies/balfour-beatty/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BARC.L,Barclays PLC,Barclays,755917,https://www.business-humanrights.org/en/companies/barclays/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
BARC.L,Barclays PLC,Barclays,755917,https://www.business-humanrights.org/en/companies/barclays/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BARC.L,Barclays PLC,Barclays,755917,https://www.business-humanrights.org/en/companies/barclays/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0
BARN.S,Barry Callebaut AG,Barry Callebaut,755956,https://www.business-humanrights.org/en/companies/barry-callebaut/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BARN.S,Barry Callebaut AG,Barry Callebaut,755956,https://www.business-humanrights.org/en/companies/barry-callebaut/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BARN.S,Barry Callebaut AG,Barry Callebaut,755956,https://www.business-humanrights.org/en/companies/barry-callebaut/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0
BASFn.DE,BASF SE,BASF,755901,https://www.business-humanrights.org/en/companies/basf/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BASFn.DE,BASF SE,BASF,755901,https://www.business-humanrights.org/en/companies/basf/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BASFn.DE,BASF SE,BASF,755901,https://www.business-humanrights.org/en/companies/basf/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,6,2
BATS.L,British American Tobacco plc,British American Tobacco,755908,https://www.business-humanrights.org/en/companies/british-american-tobacco/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BATS.L,British American Tobacco plc,British American Tobacco,755908,https://www.business-humanrights.org/en/companies/british-american-tobacco/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BATS.L,British American Tobacco plc,British American Tobacco,755908,https://www.business-humanrights.org/en/companies/british-american-tobacco/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
BAYGn.DE,Bayer AG,Bayer,756020,https://www.business-humanrights.org/en/companies/bayer/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BAYGn.DE,Bayer AG,Bayer,756020,https://www.business-humanrights.org/en/companies/bayer/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BAYGn.DE,Bayer AG,Bayer,756020,https://www.business-humanrights.org/en/companies/bayer/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3
BBOXT.L,Tritax Big Box Reit PLC,Tritax Big Box Reit PLC,904822,https://www.business-humanrights.org/en/companies/tritax-big-box-reit-plc/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBOXT.L,Tritax Big Box Reit PLC,Tritax Big Box Reit PLC,904822,https://www.business-humanrights.org/en/companies/tritax-big-box-reit-plc/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBOXT.L,Tritax Big Box Reit PLC,Tritax Big Box Reit PLC,904822,https://www.business-humanrights.org/en/companies/tritax-big-box-reit-plc/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBVA.MC,Banco Bilbao Vizcaya Argentaria SA,BBVA,755971,https://www.business-humanrights.org/en/companies/bbva/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBVA.MC,Banco Bilbao Vizcaya Argentaria SA,BBVA,755971,https://www.business-humanrights.org/en/companies/bbva/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBVA.MC,Banco Bilbao Vizcaya Argentaria SA,BBVA,755971,https://www.business-humanrights.org/en/companies/bbva/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
BCP.LS,Banco Comercial Portugues SA,Banco Comercial Portugues,755976,https://www.business-humanrights.org/en/companies/banco-comercial-portugues/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BCP.LS,Banco Comercial Portugues SA,Banco Comercial Portugues,755976,https://www.business-humanrights.org/en/companies/banco-comercial-portugues/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BCP.LS,Banco Comercial Portugues SA,Banco Comercial Portugues,755976,https://www.business-humanrights.org/en/companies/banco-comercial-portugues/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BCU.MI,Brunello Cucinelli SpA,Brunello Cucinelli,765517,https://www.business-humanrights.org/en/companies/brunello-cucinelli/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BCU.MI,Brunello Cucinelli SpA,Brunello Cucinelli,765517,https://www.business-humanrights.org/en/companies/brunello-cucinelli/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BCU.MI,Brunello Cucinelli SpA,Brunello Cucinelli,765517,https://www.business-humanrights.org/en/companies/brunello-cucinelli/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
BCVN.S,Banque Cantonale Vaudoise,Banque Cantonale Vaudoise,935784,https://www.business-humanrights.org/en/companies/banque-cantonale-vaudoise/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BCVN.S,Banque Cantonale Vaudoise,Banque Cantonale Vaudoise,935784,https://www.business-humanrights.org/en/companies/banque-cantonale-vaudoise/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BCVN.S,Banque Cantonale Vaudoise,Banque Cantonale Vaudoise,935784,https://www.business-humanrights.org/en/companies/banque-cantonale-vaudoise/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEIG.DE,Beiersdorf AG,Beiersdorf,756044,https://www.business-humanrights.org/en/companies/beiersdorf/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEIG.DE,Beiersdorf AG,Beiersdorf,756044,https://www.business-humanrights.org/en/companies/beiersdorf/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEIG.DE,Beiersdorf AG,Beiersdorf,756044,https://www.business-humanrights.org/en/companies/beiersdorf/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEZG.L,Beazley PLC,Beazley PLC,905694,https://www.business-humanrights.org/en/companies/beazley-plc/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEZG.L,Beazley PLC,Beazley PLC,905694,https://www.business-humanrights.org/en/companies/beazley-plc/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEZG.L,Beazley PLC,Beazley PLC,905694,https://www.business-humanrights.org/en/companies/beazley-plc/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIOX.PA,Biomerieux SA,bioMérieux,755958,https://www.business-humanrights.org/en/companies/biomérieux/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIOX.PA,Biomerieux SA,bioMérieux,755958,https://www.business-humanrights.org/en/companies/biomérieux/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIOX.PA,Biomerieux SA,bioMérieux,755958,https://www.business-humanrights.org/en/companies/biomérieux/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIRG.I,Bank of Ireland Group PLC,Bank of Ireland Group plc,900380,https://www.business-humanrights.org/en/companies/bank-of-ireland-group-plc/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIRG.I,Bank of Ireland Group PLC,Bank of Ireland Group plc,900380,https://www.business-humanrights.org/en/companies/bank-of-ireland-group-plc/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIRG.I,Bank of Ireland Group PLC,Bank of Ireland Group plc,900380,https://www.business-humanrights.org/en/companies/bank-of-ireland-group-plc/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BKGH.L,Berkeley Group Holdings PLC,Berkeley Group,762640,https://www.business-humanrights.org/en/companies/berkeley-group/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BKGH.L,Berkeley Group Holdings PLC,Berkeley Group,762640,https://www.business-humanrights.org/en/companies/berkeley-group/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BKGH.L,Berkeley Group Holdings PLC,Berkeley Group,762640,https://www.business-humanrights.org/en/companies/berkeley-group/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BKT.MC,Bankinter SA,Bankinter,756150,https://www.business-humanrights.org/en/companies/bankinter/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BKT.MC,Bankinter SA,Bankinter,756150,https://www.business-humanrights.org/en/companies/bankinter/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BKT.MC,Bankinter SA,Bankinter,756150,https://www.business-humanrights.org/en/companies/bankinter/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BKWB.S,BKW AG,BKW Energy,763871,https://www.business-humanrights.org/en/companies/bkw-energy/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BKWB.S,BKW AG,BKW Energy,763871,https://www.business-humanrights.org/en/companies/bkw-energy/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BKWB.S,BKW AG,BKW Energy,763871,https://www.business-humanrights.org/en/companies/bkw-energy/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLND.L,British Land Company PLC,British Land,756067,https://www.business-humanrights.org/en/companies/british-land/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLND.L,British Land Company PLC,British Land,756067,https://www.business-humanrights.org/en/companies/british-land/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLND.L,British Land Company PLC,British Land,756067,https://www.business-humanrights.org/en/companies/british-land/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BMEB.L,B&M European Value Retail SA,B&M European Value Retail S.A.,903298,https://www.business-humanrights.org/en/companies/bm-european-value-retail-sa/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BMEB.L,B&M European Value Retail SA,B&M European Value Retail S.A.,903298,https://www.business-humanrights.org/en/companies/bm-european-value-retail-sa/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BMEB.L,B&M European Value Retail SA,B&M European Value Retail S.A.,903298,https://www.business-humanrights.org/en/companies/bm-european-value-retail-sa/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BMWG.DE,Bayerische Motoren Werke AG,BMW,755904,https://www.business-humanrights.org/en/companies/bmw/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BMWG.DE,Bayerische Motoren Werke AG,BMW,755904,https://www.business-humanrights.org/en/companies/bmw/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BMWG.DE,Bayerische Motoren Werke AG,BMW,755904,https://www.business-humanrights.org/en/companies/bmw/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,9,1
BNPP.PA,BNP Paribas SA,BNP Paribas,755929,https://www.business-humanrights.org/en/companies/bnp-paribas/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
BNPP.PA,BNP Paribas SA,BNP Paribas,755929,https://www.business-humanrights.org/en/companies/bnp-paribas/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
BNPP.PA,BNP Paribas SA,BNP Paribas,755929,https://www.business-humanrights.org/en/companies/bnp-paribas/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,11,2
BNRGn.DE,Brenntag SE,Brenntag,756086,https://www.business-humanrights.org/en/companies/brenntag/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BNRGn.DE,Brenntag SE,Brenntag,756086,https://www.business-humanrights.org/en/companies/brenntag/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BNRGn.DE,Brenntag SE,Brenntag,756086,https://www.business-humanrights.org/en/companies/brenntag/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BNZL.L,Bunzl plc,Bunzl,760268,https://www.business-humanrights.org/en/companies/bunzl/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BNZL.L,Bunzl plc,Bunzl,760268,https://www.business-humanrights.org/en/companies/bunzl/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BNZL.L,Bunzl plc,Bunzl,760268,https://www.business-humanrights.org/en/companies/bunzl/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOL.ST,Boliden AB,Boliden,755935,https://www.business-humanrights.org/en/companies/boliden/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOL.ST,Boliden AB,Boliden,755935,https://www.business-humanrights.org/en/companies/boliden/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
BOL.ST,Boliden AB,Boliden,755935,https://www.business-humanrights.org/en/companies/boliden/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOLL.PA,Bollore SE,Bolloré,760997,https://www.business-humanrights.org/en/companies/bolloré/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
BOLL.PA,Bollore SE,Bolloré,760997,https://www.business-humanrights.org/en/companies/bolloré/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOLL.PA,Bollore SE,Bolloré,760997,https://www.business-humanrights.org/en/companies/bolloré/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
BOUY.PA,Bouygues SA,Bouygues,755923,https://www.business-humanrights.org/en/companies/bouygues/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOUY.PA,Bouygues SA,Bouygues,755923,https://www.business-humanrights.org/en/companies/bouygues/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOUY.PA,Bouygues SA,Bouygues,755923,https://www.business-humanrights.org/en/companies/bouygues/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
BP.L,BP PLC,bp,755899,https://www.business-humanrights.org/en/companies/bp/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
BP.L,BP PLC,bp,755899,https://www.business-humanrights.org/en/companies/bp/,lawsuits,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
BP.L,BP PLC,bp,755899,https://www.business-humanrights.org/en/companies/bp/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,6,2
BRBY.L,Burberry Group PLC,Burberry,755999,https://www.business-humanrights.org/en/companies/burberry/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BRBY.L,Burberry Group PLC,Burberry,755999,https://www.business-humanrights.org/en/companies/burberry/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BRBY.L,Burberry Group PLC,Burberry,755999,https://www.business-humanrights.org/en/companies/burberry/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BT.L,BT Group PLC,bt,755906,https://www.business-humanrights.org/en/companies/bt/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BT.L,BT Group PLC,bt,755906,https://www.business-humanrights.org/en/companies/bt/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BT.L,BT Group PLC,bt,755906,https://www.business-humanrights.org/en/companies/bt/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
